"RK1501120038","0101","BGSA150112001624I5J0000349","","20","","2015/1/12 20:55:06","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/12 20:58:58","","PZ001001010","热轧卷","IF-1","宝钢","","I5J0000349","GZ002594","鑫益","061","","I5J0000349","1.0000","6.8600","6.8600","I5J0000349","2015/1/12 20:55:06","4.00*1670*C","2015/1/12 20:58:31","100060","2015/1/12 21:06:18","100060","0","室内库","0","","","2015/1/12 20:55:06","2015/1/12 20:55:06","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501080024","0101","BGSA150107002043I5J0000151","","20","","2015/1/8 8:54:07","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/8 8:54:22","","PZ001001004","热卷","SPHC","宝钢","","I5J0000151","GZ000005","鑫益","061","","I5J0000151","1.0000","3.7100","3.7100","I5J0000151","2015/1/8 8:54:07","3.02*1312*C","2015/1/8 8:54:22","100003","2015/1/8 9:02:02","100003","0","室内库","0","","","2015/1/8 8:54:07","2015/1/8 8:54:07","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090008","0101","BGSA150107002250I5J0000159","","20","","2015/1/9 9:05:00","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:06:05","","PZ001001004","热卷","IF-1","宝钢","","I5J0000159","GZ002594","鑫益","061","","I5J0000159","1.0000","23.0500","23.0500","I5J0000159","2015/1/9 9:05:00","3.82*1093*C","2015/1/9 9:06:05","100003","2015/1/9 9:13:47","100003","0","室内库","0","","","2015/1/9 9:05:00","2015/1/9 9:05:00","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100030","0101","BGSA150109002017I4J0000268","","20","","2015/1/10 8:34:58","宝山钢铁股份有限公司","KH06759","1818","肖萍","2015/1/10 8:35:19","","PZ001001004","热卷","MHS-3","宝钢","","I4J0000268","GZ004040","鑫益","061","","I4J0000268","1.0000","18.3600","18.3600","I4J0000268","2015/1/10 8:34:58","6.01*1228*C","2015/1/10 8:35:10","1818","2015/1/10 8:42:56","1818","0","室内库","0","","","2015/1/10 8:34:58","2015/1/10 8:34:58","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501060019","0101","BGSA150105001240I5J0000019","","20","","2015/1/6 8:54:53","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/6 8:55:10","","PZ001001004","热卷","IF-1","宝钢","","I5J0000019","GZ002594","鑫益","061","","I5J0000019","1.0000","9.6800","9.6800","I5J0000019","2015/1/6 8:54:53","3.80*1640*C","2015/1/6 8:55:10","100003","2015/1/6 9:03:31","100003","0","室内库","0","","","2015/1/6 8:54:53","2015/1/6 8:54:53","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100116","0101","BGSA150110000001I5J0000237","","20","","2015/1/10 20:54:57","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:55:21","","PZ001001010","热轧卷","SS400","宝钢","","I5J0000237","GZ000180","鑫益","061","","I5J0000237","1.0000","25.7000","25.7000","I5J0000237","2015/1/10 20:54:57","2.21*1319*C","2015/1/10 20:55:09","100060","2015/1/10 21:02:53","100060","0","室内库","0","","","2015/1/10 20:54:57","2015/1/10 20:54:57","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100125","0101","BGSA150110000001I5J0000260","","20","","2015/1/10 20:59:25","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:59:43","","PZ001001010","热轧卷","SPHC","宝钢","","I5J0000260","GZ000005","鑫益","061","","I5J0000260","1.0000","26.3900","26.3900","I5J0000260","2015/1/10 20:59:25","6.03*1268*C","2015/1/10 20:59:31","100060","2015/1/10 21:07:15","100060","0","室内库","0","","","2015/1/10 20:59:25","2015/1/10 20:59:25","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501080027","0101","BGSA150107002043I5J0000154","","20","","2015/1/8 8:55:15","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/8 8:55:27","","PZ001001004","热卷","IF-1","宝钢","","I5J0000154","GZ002594","鑫益","061","","I5J0000154","1.0000","8.8600","8.8600","I5J0000154","2015/1/8 8:55:15","4.02*1273*C","2015/1/8 8:55:28","100003","2015/1/8 9:03:07","100003","0","室内库","0","","","2015/1/8 8:55:15","2015/1/8 8:55:15","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501050055","0101","BGSA150104002936I5J0000011","","20","","2015/1/5 15:05:42","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/5 15:06:03","","PZ001001004","热卷","SPHC","宝钢","","I5J0000011","GZ000005","鑫益","061","","I5J0000011","1.0000","19.7300","19.7300","I5J0000011","2015/1/5 15:05:42","1.81*894*C","2015/1/5 15:06:05","100003","2015/1/5 15:13:45","100003","0","室内库","0","","","2015/1/5 15:05:42","2015/1/5 15:05:42","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100069","0101","BGSA150109002014I5J0000304","","20","","2015/1/10 14:05:51","宝山钢铁股份有限公司","KH06759","1818","肖萍","2015/1/10 14:06:09","","PZ001001004","热卷","SS540","宝钢","","I5J0000304","GZ002782","鑫益","061","","I5J0000304","1.0000","7.6000","7.6000","I5J0000304","2015/1/10 14:05:51","4.02*1096*C","2015/1/10 14:05:56","1818","2015/1/10 14:13:41","1818","0","室内库","0","","","2015/1/10 14:05:51","2015/1/10 14:05:51","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100076","0101","BGSA150109002487I5J0000224","","20","","2015/1/10 14:09:11","宝山钢铁股份有限公司","KH06759","1818","肖萍","2015/1/10 14:09:30","","PZ001001004","热卷","SS400","宝钢","","I5J0000224","GZ000180","鑫益","061","","I5J0000224","1.0000","14.9200","14.9200","I5J0000224","2015/1/10 14:09:11","4.52*1262*C","2015/1/10 14:09:17","1818","2015/1/10 14:17:03","1818","0","室内库","0","","","2015/1/10 14:09:11","2015/1/10 14:09:11","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100107","0101","BGSA150110000002I5J0000241","","20","","2015/1/10 20:10:03","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:10:22","","PZ001001010","热轧卷","SPHC","宝钢","","I5J0000241","GZ000005","鑫益","061","","I5J0000241","1.0000","6.0200","6.0200","I5J0000241","2015/1/10 20:10:03","4.52*1260*C","2015/1/10 20:10:10","100060","2015/1/10 20:17:54","100060","0","室内库","0","","","2015/1/10 20:10:03","2015/1/10 20:10:03","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070052","0101","BGSA150106002080I5J0000101","","20","","2015/1/7 9:41:51","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 9:42:28","","PZ001001004","热卷","IF-1","宝钢","","I5J0000101","GZ002594","鑫益","061","","I5J0000101","1.0000","4.9800","4.9800","I5J0000101","2015/1/7 9:41:51","4.02*1045*C","2015/1/7 9:42:29","100003","2015/1/7 9:50:11","100003","0","室内库","0","","","2015/1/7 9:41:51","2015/1/7 9:41:51","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070056","0101","BGSA150106002080I5J0000105","","20","","2015/1/7 9:44:34","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 9:45:04","","PZ001001004","热卷","IF-1","宝钢","","I5J0000105","GZ002594","鑫益","061","","I5J0000105","1.0000","10.2550","10.2550","I5J0000105","2015/1/7 9:44:34","3.80*1644*C","2015/1/7 9:45:05","100003","2015/1/7 9:54:10","100003","0","室内库","0","","","2015/1/7 9:44:34","2015/1/7 9:44:34","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090019","0101","BGSA150108000053I5J0000083","","20","","2015/1/9 9:28:57","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:29:29","","PZ001001004","热卷","MHS-3","宝钢","","I5J0000083","GZ004040","鑫益","061","","I5J0000083","1.0000","28.7000","28.7000","I5J0000083","2015/1/9 9:28:57","7.23*1295*C","2015/1/9 9:29:29","100003","2015/1/9 9:37:11","100003","0","室内库","0","","","2015/1/9 9:28:57","2015/1/9 9:28:57","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070067","0101","BGSA150106002080I5J0000112","","20","","2015/1/7 9:50:47","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 9:51:16","","PZ001001004","热卷","IF-1","宝钢","","I5J0000112","GZ002594","鑫益","061","","I5J0000112","1.0000","6.6250","6.6250","I5J0000112","2015/1/7 9:50:47","5.72*1332*C","2015/1/7 9:51:18","100003","2015/1/7 9:58:58","100003","0","室内库","0","","","2015/1/7 9:50:47","2015/1/7 9:50:47","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070077","0101","BGSA150106002080I5J0000116","","20","","2015/1/7 10:11:58","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 10:12:22","","PZ001001004","热卷","IF-1","宝钢","","I5J0000116","GZ002594","鑫益","061","","I5J0000116","1.0000","2.8200","2.8200","I5J0000116","2015/1/7 10:11:58","4.00*1045*C","2015/1/7 10:12:23","100003","2015/1/7 10:20:04","100003","0","室内库","0","","","2015/1/7 10:11:58","2015/1/7 10:11:58","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070106","0101","BGSA150106002079I5J0000038","","20","","2015/1/7 10:48:18","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 10:48:38","","PZ001001004","热卷","SPHC","宝钢","","I5J0000038","GZ000005","鑫益","061","","I5J0000038","1.0000","2.1500","2.1500","I5J0000038","2015/1/7 10:48:18","3.20*1267*C","2015/1/7 10:48:38","100003","2015/1/7 10:56:17","100003","0","室内库","0","","","2015/1/7 10:48:18","2015/1/7 10:48:18","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070127","0101","BGSA150106002079I5J0000059","","20","","2015/1/7 11:04:04","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 11:04:25","","PZ001001004","热卷","Q500D","宝钢","","I5J0000059","GZ002316","鑫益","061","","I5J0000059","1.0000","13.0900","13.0900","I5J0000059","2015/1/7 11:04:04","3.20*1250*C","2015/1/7 11:04:25","100003","2015/1/7 11:12:46","100003","0","室内库","0","","","2015/1/7 11:04:04","2015/1/7 11:04:04","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090010","0101","BGSA150107002250I5J0000161","","20","","2015/1/9 9:07:02","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:07:26","","PZ001001004","热卷","SPHC","宝钢","","I5J0000161","GZ000005","鑫益","061","","I5J0000161","1.0000","34.5200","34.5200","I5J0000161","2015/1/9 9:07:02","5.52*1492*C","2015/1/9 9:07:27","100003","2015/1/9 9:15:08","100003","0","室内库","0","","","2015/1/9 9:07:02","2015/1/9 9:07:02","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090013","0101","BGSA150108000053I5J0000078","","20","","2015/1/9 9:24:34","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:24:53","","PZ001001004","热卷","S35C","宝钢","","I5J0000078","GZ000498","鑫益","061","","I5J0000078","1.0000","29.3000","29.3000","I5J0000078","2015/1/9 9:24:34","7.88*1450*C","2015/1/9 9:24:53","100003","2015/1/9 9:32:35","100003","0","室内库","0","","","2015/1/9 9:24:34","2015/1/9 9:24:34","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090015","0101","BGSA150108000053I5J0000080","","20","","2015/1/9 9:25:29","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:25:46","","PZ001001004","热卷","SS400","宝钢","","I5J0000080","GZ000180","鑫益","061","","I5J0000080","1.0000","25.3400","25.3400","I5J0000080","2015/1/9 9:25:29","5.32*1240*C","2015/1/9 9:25:47","100003","2015/1/9 9:33:28","100003","0","室内库","0","","","2015/1/9 9:25:29","2015/1/9 9:25:29","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090018","0101","BGSA150108000053I5J0000082","","20","","2015/1/9 9:28:26","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:28:43","","PZ001001004","热卷","MHS-3","宝钢","","I5J0000082","GZ004040","鑫益","061","","I5J0000082","1.0000","28.7800","28.7800","I5J0000082","2015/1/9 9:28:26","7.23*1295*C","2015/1/9 9:28:44","100003","2015/1/9 9:36:29","100003","0","室内库","0","","","2015/1/9 9:28:26","2015/1/9 9:28:26","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070089","0101","BGSA150106002080I5J0000128","","20","","2015/1/7 10:20:39","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 10:21:02","","PZ001001004","热卷","MHS-2","宝钢","","I5J0000128","GZ003666","鑫益","061","","I5J0000128","1.0000","7.0600","7.0600","I5J0000128","2015/1/7 10:20:39","6.00*1450*C","2015/1/7 10:21:03","100003","2015/1/7 10:28:44","100003","0","室内库","0","","","2015/1/7 10:20:39","2015/1/7 10:20:39","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090040","0101","BGSA150108002046I5J0000221","","20","","2015/1/9 15:36:45","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 15:37:05","","PZ001001004","热卷","SS330","宝钢","","I5J0000221","GZ000617","鑫益","061","","I5J0000221","1.0000","5.8700","5.8700","I5J0000221","2015/1/9 15:36:45","2.01*1065*C","2015/1/9 15:37:07","100003","2015/1/9 15:44:50","100003","0","室内库","0","","","2015/1/9 15:36:45","2015/1/9 15:36:45","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501120042","0101","BGSA150112001624I5J0000353","","20","","2015/1/12 21:01:04","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/12 21:01:27","","PZ001001010","热轧卷","SS540","宝钢","","I5J0000353","GZ002782","鑫益","061","","I5J0000353","1.0000","2.2200","2.2200","I5J0000353","2015/1/12 21:01:04","3.80*1420*C","2015/1/12 21:01:00","100060","2015/1/12 21:08:46","100060","0","室内库","0","","","2015/1/12 21:01:04","2015/1/12 21:01:04","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501120048","0101","BGSA150112001629I5J0000372","","20","","2015/1/12 21:04:01","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/12 21:04:18","","PZ001001010","热轧卷","Q345B","宝钢","","I5J0000372","GZ000887","鑫益","061","","I5J0000372","1.0000","19.7400","19.7400","I5J0000372","2015/1/12 21:04:01","9.68*1079*C","2015/1/12 21:03:51","100060","2015/1/12 21:11:37","100060","0","室内库","0","","","2015/1/12 21:04:01","2015/1/12 21:04:01","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070055","0101","BGSA150106002080I5J0000104","","20","","2015/1/7 9:43:56","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 9:44:21","","PZ001001004","热卷","SS400","宝钢","","I5J0000104","GZ000180","鑫益","061","","I5J0000104","1.0000","4.5450","4.5450","I5J0000104","2015/1/7 9:43:56","4.52*1230*C","2015/1/7 9:44:22","100003","2015/1/7 9:52:04","100003","0","室内库","0","","","2015/1/7 9:43:56","2015/1/7 9:43:56","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501090024","0101","BGSA150108000053I5J0000088","","20","","2015/1/9 9:33:19","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/9 9:33:37","","PZ001001004","热卷","Q345B","宝钢","","I5J0000088","GZ000887","鑫益","061","","I5J0000088","1.0000","27.0600","27.0600","I5J0000088","2015/1/9 9:33:19","4.00*1550*C","2015/1/9 9:33:37","100003","2015/1/9 9:41:22","100003","0","室内库","0","","","2015/1/9 9:33:19","2015/1/9 9:33:19","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501060016","0101","BGSA150105001240I5J0000017","","20","","2015/1/6 8:53:06","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/6 8:53:42","","PZ001001004","热卷","BR1500HS","宝钢","","I5J0000017","GZ001236","鑫益","061","","I5J0000017","1.0000","5.0900","5.0900","I5J0000017","2015/1/6 8:53:06","2.65*1212*C","2015/1/6 8:53:42","100003","2015/1/6 9:01:20","100003","0","室内库","0","","","2015/1/6 8:53:06","2015/1/6 8:53:06","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070066","0101","BGSA150106002080I5J0000111","","20","","2015/1/7 9:50:02","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 9:50:28","","PZ001001004","热卷","BJG34HN0VN81","宝钢","","I5J0000111","","鑫益","061","","I5J0000111","1.0000","3.5050","3.5050","I5J0000111","2015/1/7 9:50:02","3.50*1066*C","2015/1/7 9:50:28","100003","2015/1/7 9:58:09","100003","0","室内库","0","","","2015/1/7 9:50:02","2015/1/7 9:50:02","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070102","0101","BGSA150106002079I5J0000034","","20","","2015/1/7 10:45:27","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 10:45:55","","PZ001001004","热卷","BR1500HS","宝钢","","I5J0000034","GZ001236","鑫益","061","","I5J0000034","1.0000","2.5600","2.5600","I5J0000034","2015/1/7 10:45:27","2.02*1110*C","2015/1/7 10:45:55","100003","2015/1/7 10:53:36","100003","0","室内库","0","","","2015/1/7 10:45:27","2015/1/7 10:45:27","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070113","0101","BGSA150106002079I5J0000045","","20","","2015/1/7 10:52:12","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 10:52:36","","PZ001001004","热卷","IF-1","宝钢","","I5J0000045","GZ002594","鑫益","061","","I5J0000045","1.0000","9.3800","9.3800","I5J0000045","2015/1/7 10:52:12","3.80*1640*C","2015/1/7 10:52:37","100003","2015/1/7 11:00:18","100003","0","室内库","0","","","2015/1/7 10:52:12","2015/1/7 10:52:12","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070117","0101","BGSA150106002079I5J0000049","","20","","2015/1/7 10:58:03","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 10:58:24","","PZ001001004","热卷","Q500D","宝钢","","I5J0000049","GZ002316","鑫益","061","","I5J0000049","1.0000","7.2200","7.2200","I5J0000049","2015/1/7 10:58:03","3.22*1300*C","2015/1/7 10:58:24","100003","2015/1/7 11:06:05","100003","0","室内库","0","","","2015/1/7 10:58:03","2015/1/7 10:58:03","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100104","0101","BGSA150110000002I5J0000248","","20","","2015/1/10 20:07:45","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:08:11","","PZ001001010","热轧卷","SPHC","宝钢","","I5J0000248","GZ000005","鑫益","061","","I5J0000248","1.0000","4.2600","4.2600","I5J0000248","2015/1/10 20:07:45","3.52*1267*C","2015/1/10 20:07:59","100060","2015/3/19 11:16:05","100003","0","室内库","0","","","2015/1/10 20:07:45","2015/1/10 20:07:45","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100106","0101","BGSA150110000002I5J0000243","","20","","2015/1/10 20:09:38","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:09:57","","PZ001001010","热轧卷","MHS-3","宝钢","","I5J0000243","GZ004040","鑫益","061","","I5J0000243","1.0000","2.7500","2.7500","I5J0000243","2015/1/10 20:09:38","3.03*1018*C","2015/1/10 20:09:46","100060","2015/1/10 20:17:29","100060","0","室内库","0","","","2015/1/10 20:09:38","2015/1/10 20:09:38","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501130017","0101","BGSA150112003449I5J0000374","","20","","2015/1/13 12:39:28","宝山钢铁股份有限公司","KH06759","100002","顾陆萍","2015/1/13 12:39:46","","PZ001001004","热卷","SS400","宝钢","","I5J0000374","GZ000180","鑫益","061","","I5J0000374","1.0000","12.4750","12.4750","I5J0000374","2015/1/13 12:39:28","5.30*1240*C","2015/1/13 12:39:45","100002","2015/1/13 12:47:34","100002","0","室内库","0","","","2015/1/13 12:39:28","2015/1/13 12:39:28","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501130023","0101","BGSA150112003448I5J0000378","","20","","2015/1/13 12:43:17","宝山钢铁股份有限公司","KH06759","100002","顾陆萍","2015/1/13 12:43:34","","PZ001001004","热卷","Q345B","宝钢","","I5J0000378","GZ000887","鑫益","061","","I5J0000378","1.0000","17.5300","17.5300","I5J0000378","2015/1/13 12:43:17","2.05*855*C","2015/1/13 12:43:32","100002","2015/1/13 12:51:20","100002","0","室内库","0","","","2015/1/13 12:43:17","2015/1/13 12:43:17","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501130024","0101","BGSA150112003448I5J0000379","","20","","2015/1/13 12:43:41","宝山钢铁股份有限公司","KH06759","100002","顾陆萍","2015/1/13 12:43:59","","PZ001001004","热卷","SS330","宝钢","","I5J0000379","GZ000617","鑫益","061","","I5J0000379","1.0000","4.0400","4.0400","I5J0000379","2015/1/13 12:43:41","2.32*1318*C","2015/1/13 12:43:57","100002","2015/1/13 12:51:46","100002","0","室内库","0","","","2015/1/13 12:43:41","2015/1/13 12:43:41","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100110","0101","BGSA150110000002I5J0000235","","20","","2015/1/10 20:11:20","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:11:39","","PZ001001010","热轧卷","SS330","宝钢","","I5J0000235","GZ000617","鑫益","061","","I5J0000235","1.0000","4.2200","4.2200","I5J0000235","2015/1/10 20:11:20","2.01*827*C","2015/1/10 20:11:28","100060","2015/1/10 20:19:11","100060","0","室内库","0","","","2015/1/10 20:11:20","2015/1/10 20:11:20","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100112","0101","BGSA150110000001I5J0000266","","20","","2015/1/10 20:53:09","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:53:30","","PZ001001010","热轧卷","SS400","宝钢","","I5J0000266","GZ000180","鑫益","061","","I5J0000266","1.0000","21.5100","21.5100","I5J0000266","2015/1/10 20:53:09","2.42*1220*C","2015/1/10 20:53:19","100060","2015/1/10 21:01:03","100060","0","室内库","0","","","2015/1/10 20:53:09","2015/1/10 20:53:09","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100114","0101","BGSA150110000001I5J0000259","","20","","2015/1/10 20:54:04","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:54:26","","PZ001001010","热轧卷","SPHC","宝钢","","I5J0000259","GZ000005","鑫益","061","","I5J0000259","1.0000","27.7700","27.7700","I5J0000259","2015/1/10 20:54:04","4.53*1242*C","2015/1/10 20:54:14","100060","2015/1/10 21:01:58","100060","0","室内库","0","","","2015/1/10 20:54:04","2015/1/10 20:54:04","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100123","0101","BGSA150110000001I5J0000257","","20","","2015/1/10 20:58:23","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 20:58:49","","PZ001001010","热轧卷","SPHC","宝钢","","I5J0000257","GZ000005","鑫益","061","","I5J0000257","1.0000","20.8900","20.8900","I5J0000257","2015/1/10 20:58:23","4.53*1242*C","2015/1/10 20:58:37","100060","2015/1/10 21:06:21","100060","0","室内库","0","","","2015/1/10 20:58:23","2015/1/10 20:58:23","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501100132","0101","BGSA150109002014I5J0000287","","20","","2015/1/10 21:04:05","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/10 21:04:22","","PZ001001010","热轧卷","SPHC","宝钢","","I5J0000287","GZ000005","鑫益","061","","I5J0000287","1.0000","4.1000","4.1000","I5J0000287","2015/1/10 21:04:05","1.65*1101*C","2015/1/10 21:04:10","100060","2015/1/10 21:11:54","100060","0","室内库","0","","","2015/1/10 21:04:05","2015/1/10 21:04:05","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501070029","0101","BGSA150106002082I5J0000023","","20","","2015/1/7 9:15:43","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/7 9:16:25","","PZ001001004","热卷","SPHC","宝钢","","I5J0000023","GZ000005","鑫益","061","","I5J0000023","1.0000","5.1000","5.1000","I5J0000023","2015/1/7 9:15:43","4.52*1061*C","2015/1/7 9:16:26","100003","2015/1/7 9:24:06","100003","0","室内库","0","","","2015/1/7 9:15:43","2015/1/7 9:15:43","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501050048","0101","BGSA150104002936I5J0000002","","20","","2015/1/5 15:02:31","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/5 15:02:49","","PZ001001004","热卷","SPHC","宝钢","","I5J0000002","GZ000005","鑫益","061","","I5J0000002","1.0000","18.5200","18.5200","I5J0000002","2015/1/5 15:02:31","2.82*952*C","2015/1/5 15:02:51","100003","2015/1/5 15:10:26","100003","0","室内库","0","","","2015/1/5 15:02:31","2015/1/5 15:02:31","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501050057","0101","BGSA150104002936I5J0000013","","20","","2015/1/5 15:10:50","宝山钢铁股份有限公司","KH06759","100003","钱晓平","2015/1/5 15:11:12","","PZ001001004","热卷","SPHC","宝钢","","I5J0000013","GZ000005","钢联","002","","I5J0000013","1.0000","19.8000","19.8000","I5J0000013","2015/1/5 15:10:50","1.81*892*C","2015/1/5 15:11:14","100003","2015/1/5 15:18:51","100003","0","室内库","0","","","2015/1/5 15:10:50","2015/1/5 15:10:50","","","","","","","","","","1","","0","0.0000","0","","","","","0"
"RK1501120046","0101","BGSA150112001629I5J0000376","","20","","2015/1/12 21:03:13","宝山钢铁股份有限公司","KH06759","100060","潘华良","2015/1/12 21:03:34","","PZ001001010","热轧卷","IF-1","宝钢","","I5J0000376","GZ002594","鑫益","061","","I5J0000376","1.0000","30.1700","30.1700","I5J0000376","2015/1/12 21:03:13","5.52*1523*C","2015/1/12 21:03:07","100060","2015/1/12 21:10:53","100060","0","室内库","0","","","2015/1/12 21:03:13","2015/1/12 21:03:13","","","","","","","","","","1","","0","0.0000","0","","","","","0"
